Date,Sent Amount,Sent Currency,Received Amount,Received Currency,Fee Amount,Fee Currency,Net Worth Amount,Net Worth Currency,Label,Description,TxHash
2022-02-13 08:24:38 UTC,3,Shvas Rune,,,0.003583926349081281377426388968,USD,0.2636631112725670439411729262,usd,cost,NFT 38442 meditate,0xa376c4e5736665e7a41ba3a1a0b029ac17ac31d531afbbbede566f801a429dd2,
2022-02-13 08:24:38 UTC,0.400,Jewel,,,0,USD,3.122272276014415126610401785,usd,cost,NFT 38442 levelup,0xa376c4e5736665e7a41ba3a1a0b029ac17ac31d531afbbbede566f801a429dd2,
2022-02-13 17:07:42 UTC,3,Shvas Rune,,,0.003595872770244885648684476931,USD,0.2636631112725670439411729262,usd,cost,NFT 30179 meditate,0xfe310c5c0888359ff430a94dc21f8ec577d079c607b406c596d1b0e4e2c7c263,
2022-02-13 17:07:42 UTC,0.400,Jewel,,,0,USD,3.122272276014415126610401785,usd,cost,NFT 30179 levelup,0xfe310c5c0888359ff430a94dc21f8ec577d079c607b406c596d1b0e4e2c7c263,
2022-02-13 17:09:50 UTC,3,Shvas Rune,,,0.003595804087407698098640809747,USD,0.2636631112725670439411729262,usd,cost,NFT 38662 meditate,0xf6c8916e3d8c1fa43d918359b0fcf355e34826ef0be4bd68a4a81112ed1bbd9a,
2022-02-13 17:09:50 UTC,0.400,Jewel,,,0,USD,3.122272276014415126610401785,usd,cost,NFT 38662 levelup,0xf6c8916e3d8c1fa43d918359b0fcf355e34826ef0be4bd68a4a81112ed1bbd9a,
2022-02-13 20:21:04 UTC,3,Shvas Rune,,,0.003703390560717324090007268600,USD,0.2636631112725670439411729262,usd,cost,NFT 32898 meditate,0x0cc7d5e33ab45ccc0906e546e3b786a5a58ade15132bf41a13a9e500338ef583,
2022-02-13 20:21:04 UTC,0.400,Jewel,,,0,USD,3.122272276014415126610401785,usd,cost,NFT 32898 levelup,0x0cc7d5e33ab45ccc0906e546e3b786a5a58ade15132bf41a13a9e500338ef583,
2022-02-13 20:24:14 UTC,3,Shvas Rune,,,0.003703390560717324090007268600,USD,0.2636631112725670439411729262,usd,cost,NFT 39249 meditate,0x2f5cd6c363f9feb17d44aa1eca4e0692b5405992fa0ad54a2337ff48ba8ce3dc,
2022-02-13 20:24:14 UTC,0.400,Jewel,,,0,USD,3.122272276014415126610401785,usd,cost,NFT 39249 levelup,0x2f5cd6c363f9feb17d44aa1eca4e0692b5405992fa0ad54a2337ff48ba8ce3dc,
2022-02-13 20:26:32 UTC,3,Shvas Rune,,,0.003703390560717324090007268600,USD,0.2636631112725670439411729262,usd,cost,NFT 51335 meditate,0xe5c4574a330498121da3f765280b8c47e05fedaba11a8c069ddfa922adb424a7,
2022-02-13 20:26:32 UTC,0.400,Jewel,,,0,USD,3.122272276014415126610401785,usd,cost,NFT 51335 levelup,0xe5c4574a330498121da3f765280b8c47e05fedaba11a8c069ddfa922adb424a7,
2022-02-14 08:46:38 UTC,3,Shvas Rune,,,0.004072188102247989853508645383,USD,0.2636631112725670439411729262,usd,cost,NFT 53449 meditate,0x4bf48de4a070c65f8c1973bccab63dded810757f31bdd3d68d9e5a4fdffa2b5b,
2022-02-14 08:46:38 UTC,0.400,Jewel,,,0,USD,2.990393632556779479614306183,usd,cost,NFT 53449 levelup,0x4bf48de4a070c65f8c1973bccab63dded810757f31bdd3d68d9e5a4fdffa2b5b,
2022-02-14 08:49:24 UTC,3,Shvas Rune,,,0.004479406912426561279266667803,USD,0.2636631112725670439411729262,usd,cost,NFT 44341 meditate,0xcc8fa837be412ac3d07eba5eec558b61f0619d6a064242bce1ffcca7e3fec1ea,
2022-02-14 08:49:24 UTC,0.400,Jewel,,,0,USD,2.990393632556779479614306183,usd,cost,NFT 44341 levelup,0xcc8fa837be412ac3d07eba5eec558b61f0619d6a064242bce1ffcca7e3fec1ea,
2022-02-14 08:51:58 UTC,3,Shvas Rune,,,0.004072188102247989853508645383,USD,0.2636631112725670439411729262,usd,cost,NFT 47601 meditate,0x8fe7660519da8eab68a017226cd9c5e2076ded1ff86d97d5d98948cae98deaf6,
2022-02-14 08:51:58 UTC,0.400,Jewel,,,0,USD,2.990393632556779479614306183,usd,cost,NFT 47601 levelup,0x8fe7660519da8eab68a017226cd9c5e2076ded1ff86d97d5d98948cae98deaf6,
2022-02-14 11:23:17 UTC,3,Shvas Rune,,,0.003582704299758559682261838120,USD,0.2636631112725670439411729262,usd,cost,NFT 40885 meditate,0x712266eced97a04bfc4321399ed1510be5dd0a62a41a7b98ce8c5f649cf81aba,
2022-02-14 11:23:17 UTC,0.400,Jewel,,,0,USD,2.990393632556779479614306183,usd,cost,NFT 40885 levelup,0x712266eced97a04bfc4321399ed1510be5dd0a62a41a7b98ce8c5f649cf81aba,
2022-02-15 15:59:14 UTC,3,Shvas Rune,,,0.003589846313577143858724260994,USD,0.2636631112725670439411729262,usd,cost,NFT 44757 meditate,0x980fcf53fce681b6249f543160ee6513b34451355607f062539c995521062242,
2022-02-15 15:59:14 UTC,0.400,Jewel,,,0,USD,3.017459683027257710818958003,usd,cost,NFT 44757 levelup,0x980fcf53fce681b6249f543160ee6513b34451355607f062539c995521062242,
2022-02-15 19:44:13 UTC,3,Shvas Rune,,,0.003852997829796591924196969003,USD,0.2636631112725670439411729262,usd,cost,NFT 51338 meditate,0xe032d0cd228f0d6209d5f312591cd8fb38e2b1b31e9869c4cb78d1fffaccf940,
2022-02-15 19:44:13 UTC,0.400,Jewel,,,0,USD,3.017459683027257710818958003,usd,cost,NFT 51338 levelup,0xe032d0cd228f0d6209d5f312591cd8fb38e2b1b31e9869c4cb78d1fffaccf940,
2022-02-15 19:44:13 UTC,1,Atonement Crystal Lesser,,,0,USD,0.374318775466071673729828717114287428557872772216796875,usd,cost,NFT 51338 enhance,0xe032d0cd228f0d6209d5f312591cd8fb38e2b1b31e9869c4cb78d1fffaccf940,
2022-02-16 07:58:21 UTC,3,Shvas Rune,,,0.003578197817635659773653267202,USD,0.2636631112725670439411729262,usd,cost,NFT 36323 meditate,0x4a884f69e31bd1c53695842b5fb7b9f88ced3d200b0fecccb8c625336a2c71f5,
2022-02-16 07:58:21 UTC,0.400,Jewel,,,0,USD,3.017459683027257710818958003,usd,cost,NFT 36323 levelup,0x4a884f69e31bd1c53695842b5fb7b9f88ced3d200b0fecccb8c625336a2c71f5,
2022-03-07 16:55:55 UTC,3,Shvas Rune,,,0.002412008834829611466206433779,USD,0.2636631112725670439411729262,usd,cost,NFT 32898 meditate,0x543843bceac871a056f5e757ecd1de6b51dac30d904daa57e94270100bc2c275,
2022-03-07 16:55:55 UTC,0.500,Jewel,,,0,USD,2.037795693502506555461195603,usd,cost,NFT 32898 levelup,0x543843bceac871a056f5e757ecd1de6b51dac30d904daa57e94270100bc2c275,
2022-03-07 21:41:41 UTC,3,Shvas Rune,,,0.002411962764342505146121509174,USD,0.2636631112725670439411729262,usd,cost,NFT 38662 meditate,0xc8a61d70c8946cd4f917c595f7693305dbed67e587cbb98a073bc627aa26a1fc,
2022-03-07 21:41:41 UTC,0.500,Jewel,,,0,USD,2.037795693502506555461195603,usd,cost,NFT 38662 levelup,0xc8a61d70c8946cd4f917c595f7693305dbed67e587cbb98a073bc627aa26a1fc,
2022-03-07 22:00:19 UTC,3,Shvas Rune,,,0.002411962764342505146121509174,USD,0.2636631112725670439411729262,usd,cost,NFT 47601 meditate,0x05978497ca7a1134fd6ac11f86ad03e9138ff88651fa16e285d411d37c1fe1ea,
2022-03-07 22:00:19 UTC,0.500,Jewel,,,0,USD,2.037795693502506555461195603,usd,cost,NFT 47601 levelup,0x05978497ca7a1134fd6ac11f86ad03e9138ff88651fa16e285d411d37c1fe1ea,
2022-03-07 22:05:27 UTC,3,Shvas Rune,,,0.002492361523153921984325559480,USD,0.2636631112725670439411729262,usd,cost,NFT 53449 meditate,0x738433cc1aec35974b074ef9449e4e3a07582f177e402d7d18a5da78c8d64ec6,
2022-03-07 22:05:27 UTC,0.500,Jewel,,,0,USD,2.037795693502506555461195603,usd,cost,NFT 53449 levelup,0x738433cc1aec35974b074ef9449e4e3a07582f177e402d7d18a5da78c8d64ec6,
2022-03-07 22:09:14 UTC,3,Shvas Rune,,,0.002492361523153921984325559480,USD,0.2636631112725670439411729262,usd,cost,NFT 44341 meditate,0x4ed99a57e99da874dfe77e356e90440f38957a6f4d4d927deb50ec2a041c0c0f,
2022-03-07 22:09:14 UTC,0.500,Jewel,,,0,USD,2.037795693502506555461195603,usd,cost,NFT 44341 levelup,0x4ed99a57e99da874dfe77e356e90440f38957a6f4d4d927deb50ec2a041c0c0f,
2022-03-07 22:23:05 UTC,3,Shvas Rune,,,0.002492409129323931848413314905,USD,0.2636631112725670439411729262,usd,cost,NFT 24170 meditate,0xfea7cd29f21e155a019408f0112eb2e06030b52198944e01dc249b2359bbca18,
2022-03-07 22:23:05 UTC,0.500,Jewel,,,0,USD,2.037795693502506555461195603,usd,cost,NFT 24170 levelup,0xfea7cd29f21e155a019408f0112eb2e06030b52198944e01dc249b2359bbca18,
2022-03-08 09:15:52 UTC,3,Shvas Rune,,,0.002398715899539199453099069803,USD,0.2636631112725670439411729262,usd,cost,NFT 30532 meditate,0x047805ad1eb5486b0137f155f8fc0b09d057edfb1a66f539bc0b1de5cb5f50cd,
2022-03-08 09:15:52 UTC,0.500,Jewel,,,0,USD,1.958221152508940798853132037,usd,cost,NFT 30532 levelup,0x047805ad1eb5486b0137f155f8fc0b09d057edfb1a66f539bc0b1de5cb5f50cd,
2022-03-08 09:20:41 UTC,3,Shvas Rune,,,0.002398715899539199453099069803,USD,0.2636631112725670439411729262,usd,cost,NFT 30179 meditate,0x0763f0bfc65df04b903d1c5a9e3078ec6880744a4322b4e1dc6116d426d41830,
2022-03-08 09:20:41 UTC,0.500,Jewel,,,0,USD,1.958221152508940798853132037,usd,cost,NFT 30179 levelup,0x0763f0bfc65df04b903d1c5a9e3078ec6880744a4322b4e1dc6116d426d41830,
2022-03-08 09:27:23 UTC,3,Shvas Rune,,,0.002398715899539199453099069803,USD,0.2636631112725670439411729262,usd,cost,NFT 38442 meditate,0x7144c566c73dc357702b5f4e093f7f797963954e2d4767400948a854ab479475,
2022-03-08 09:27:23 UTC,0.500,Jewel,,,0,USD,1.958221152508940798853132037,usd,cost,NFT 38442 levelup,0x7144c566c73dc357702b5f4e093f7f797963954e2d4767400948a854ab479475,
2022-03-08 09:38:18 UTC,3,Shvas Rune,,,0.002398715899539199453099069803,USD,0.2636631112725670439411729262,usd,cost,NFT 39249 meditate,0x32df78bc7ec82917249d8626fab1666ab8806bf398ac78ac0c8b47f564a3ca6e,
2022-03-08 09:38:18 UTC,0.500,Jewel,,,0,USD,1.958221152508940798853132037,usd,cost,NFT 39249 levelup,0x32df78bc7ec82917249d8626fab1666ab8806bf398ac78ac0c8b47f564a3ca6e,
2022-03-08 09:47:04 UTC,3,Shvas Rune,,,0.002398715899539199453099069803,USD,0.2636631112725670439411729262,usd,cost,NFT 51335 meditate,0x870706fc02b1bae23f78afa79244c72bcdd59d503e40ed85e719481ef05fd28e,
2022-03-08 09:47:04 UTC,0.500,Jewel,,,0,USD,1.958221152508940798853132037,usd,cost,NFT 51335 levelup,0x870706fc02b1bae23f78afa79244c72bcdd59d503e40ed85e719481ef05fd28e,
2022-03-10 14:18:36 UTC,3,Shvas Rune,,,0.002557599756667449186936791339,USD,0.2636631112725670439411729262,usd,cost,NFT 44757 meditate,0x108e24a0b2dd1a069c05afffa4f8ff83994d67177bacead46dabdf54cf463a76,
2022-03-10 14:18:36 UTC,0.500,Jewel,,,0,USD,2.384431818112651146890357268,usd,cost,NFT 44757 levelup,0x108e24a0b2dd1a069c05afffa4f8ff83994d67177bacead46dabdf54cf463a76,
2022-03-10 14:52:05 UTC,3,Shvas Rune,,,0.1636863844267167479639546457,USD,0.2636631112725670439411729262,usd,cost,NFT 40885 meditate,0xdd51083f118ffe0156f381e9e6a3f00dadd8c9cbe10bd6dd7b666ad31aac3b9a,
2022-03-10 14:52:05 UTC,0.500,Jewel,,,0,USD,2.384431818112651146890357268,usd,cost,NFT 40885 levelup,0xdd51083f118ffe0156f381e9e6a3f00dadd8c9cbe10bd6dd7b666ad31aac3b9a,
2022-03-10 16:30:48 UTC,3,Shvas Rune,,,0.4910497741510700712250603317,USD,0.2636631112725670439411729262,usd,cost,NFT 51338 meditate,0x9e10c158ba93e13d24b824e3ad946f60425499c9de9162bc5289c1c10db3822b,
2022-03-10 16:30:48 UTC,0.500,Jewel,,,0,USD,2.384431818112651146890357268,usd,cost,NFT 51338 levelup,0x9e10c158ba93e13d24b824e3ad946f60425499c9de9162bc5289c1c10db3822b,
2022-03-10 21:20:29 UTC,3,Shvas Rune,,,0.1150919890500352134121556102,USD,0.2636631112725670439411729262,usd,cost,NFT 36323 meditate,0x3fe8854ccababc74e76bc834478cc84095156a08d54c7063198a40d0c3fb4f57,
2022-03-10 21:20:29 UTC,0.500,Jewel,,,0,USD,2.384431818112651146890357268,usd,cost,NFT 36323 levelup,0x3fe8854ccababc74e76bc834478cc84095156a08d54c7063198a40d0c3fb4f57,
2022-04-14 07:56:42 UTC,4,Shvas Rune,,,0.002907822079909404748511228544,USD,5.749539241522350074831138045,usd,cost,NFT 24170 meditate,0x5836b9e36cdd49221bd1958e12bda55ea5d238823b9abd43b837b3321ac4c788,
2022-04-14 07:56:42 UTC,0.600,Jewel,,,0,USD,3.016212779442574110078112426,usd,cost,NFT 24170 levelup,0x5836b9e36cdd49221bd1958e12bda55ea5d238823b9abd43b837b3321ac4c788,
2022-04-14 07:56:42 UTC,1,Atonement Crystal Lesser,,,0,USD,7.21660785306940244510087723028846085071563720703125,usd,cost,NFT 24170 enhance,0x5836b9e36cdd49221bd1958e12bda55ea5d238823b9abd43b837b3321ac4c788,
2022-04-14 08:19:33 UTC,4,Shvas Rune,,,0.002709277709361615181857182999,USD,5.749539241522350074831138045,usd,cost,NFT 51335 meditate,0x4b0fe62e6d318a026a328718047519eeea1a36d766d6e51f72b72b5cfd6c8157,
2022-04-14 08:19:33 UTC,0.600,Jewel,,,0,USD,3.016212779442574110078112426,usd,cost,NFT 51335 levelup,0x4b0fe62e6d318a026a328718047519eeea1a36d766d6e51f72b72b5cfd6c8157,
2022-04-14 08:22:42 UTC,4,Shvas Rune,,,0.002709277709361615181857182999,USD,5.749539241522350074831138045,usd,cost,NFT 30179 meditate,0xfa87d6d37087177e30decc7ca223d638335149c6295834d35f59c62669a142b2,
2022-04-14 08:22:42 UTC,0.600,Jewel,,,0,USD,3.016212779442574110078112426,usd,cost,NFT 30179 levelup,0xfa87d6d37087177e30decc7ca223d638335149c6295834d35f59c62669a142b2,
2022-04-14 08:25:47 UTC,4,Shvas Rune,,,0.002709277709361615181857182999,USD,5.749539241522350074831138045,usd,cost,NFT 38442 meditate,0x9388e1e2fef9e213117e1a30dc4b2f09c1129f3b925e5b79ddc0789a88c5760b,
2022-04-14 08:25:47 UTC,0.600,Jewel,,,0,USD,3.016212779442574110078112426,usd,cost,NFT 38442 levelup,0x9388e1e2fef9e213117e1a30dc4b2f09c1129f3b925e5b79ddc0789a88c5760b,
2022-04-14 08:30:35 UTC,4,Shvas Rune,,,0.002709277709361615181857182999,USD,5.749539241522350074831138045,usd,cost,NFT 39249 meditate,0x26cf0f023db6ed7a11c473b05e260dd036dde894cb43545ac796d4fc2d5794e8,
2022-04-14 08:30:35 UTC,0.600,Jewel,,,0,USD,3.016212779442574110078112426,usd,cost,NFT 39249 levelup,0x26cf0f023db6ed7a11c473b05e260dd036dde894cb43545ac796d4fc2d5794e8,
2022-04-14 08:57:40 UTC,4,Shvas Rune,,,0.002709277709361615181857182999,USD,5.749539241522350074831138045,usd,cost,NFT 30532 meditate,0xa6674d870d85807b45871a5355ecd351c0199b3be0d595a6f397566f580af112,
2022-04-14 08:57:40 UTC,0.600,Jewel,,,0,USD,3.016212779442574110078112426,usd,cost,NFT 30532 levelup,0xa6674d870d85807b45871a5355ecd351c0199b3be0d595a6f397566f580af112,
2022-04-14 09:03:28 UTC,1,Stamina Vial,,,0.001466847499126308122189277228,USD,19.65121926592397016975155566,usd,cost,NFT 40885 consume,0x03473e3c751c7d5d3879ef7ec2130157115e7f2387744601fb86125ca31e2703,
2022-04-14 13:18:46 UTC,4,Shvas Rune,,,0.002907770359932706674556471271,USD,5.749539241522350074831138045,usd,cost,NFT 47601 meditate,0xd9eb0dbeb876858cf00a34f535a9057d1df5074474df48f2d8435437efd806fe,
2022-04-14 13:18:46 UTC,0.600,Jewel,,,0,USD,3.016212779442574110078112426,usd,cost,NFT 47601 levelup,0xd9eb0dbeb876858cf00a34f535a9057d1df5074474df48f2d8435437efd806fe,
2022-04-14 13:18:46 UTC,1,Atonement Crystal Lesser,,,0,USD,7.21660785306940244510087723028846085071563720703125,usd,cost,NFT 47601 enhance,0xd9eb0dbeb876858cf00a34f535a9057d1df5074474df48f2d8435437efd806fe,
2022-04-14 15:40:25 UTC,4,Shvas Rune,,,0.002709277709361615181857182999,USD,5.749539241522350074831138045,usd,cost,NFT 32898 meditate,0x13ae61faf35cea8615bb592f26659d79d47834c0e357a054c21bbf8d4b35c339,
2022-04-14 15:40:25 UTC,0.600,Jewel,,,0,USD,3.016212779442574110078112426,usd,cost,NFT 32898 levelup,0x13ae61faf35cea8615bb592f26659d79d47834c0e357a054c21bbf8d4b35c339,
2022-04-14 15:47:05 UTC,4,Shvas Rune,,,0.002709225989384917107902425726,USD,5.749539241522350074831138045,usd,cost,NFT 51338 meditate,0x5491cf8a11c4c57efafe37285a884f807847e8d5059744e99ce06ac07830191e,
2022-04-14 15:47:05 UTC,0.600,Jewel,,,0,USD,3.016212779442574110078112426,usd,cost,NFT 51338 levelup,0x5491cf8a11c4c57efafe37285a884f807847e8d5059744e99ce06ac07830191e,
2022-04-14 18:02:00 UTC,4,Shvas Rune,,,0.002709225989384917107902425726,USD,5.749539241522350074831138045,usd,cost,NFT 53449 meditate,0x08b687b02f70e7f32898afded5655a6c80d6f7316ec2933b3feaa7ea3444c2d0,
2022-04-14 18:02:00 UTC,0.600,Jewel,,,0,USD,3.016212779442574110078112426,usd,cost,NFT 53449 levelup,0x08b687b02f70e7f32898afded5655a6c80d6f7316ec2933b3feaa7ea3444c2d0,
2022-04-14 21:35:53 UTC,4,Shvas Rune,,,0.002907770359932706674556471271,USD,5.749539241522350074831138045,usd,cost,NFT 38662 meditate,0x4d85f8ad80e6ec8d40e705318e0465d0ad89187a571f8637fe799c71cb56b30b,
2022-04-14 21:35:53 UTC,0.600,Jewel,,,0,USD,3.016212779442574110078112426,usd,cost,NFT 38662 levelup,0x4d85f8ad80e6ec8d40e705318e0465d0ad89187a571f8637fe799c71cb56b30b,
2022-04-14 21:35:53 UTC,1,Atonement Crystal Lesser,,,0,USD,7.21660785306940244510087723028846085071563720703125,usd,cost,NFT 38662 enhance,0x4d85f8ad80e6ec8d40e705318e0465d0ad89187a571f8637fe799c71cb56b30b,
2022-04-15 11:28:58 UTC,4,Shvas Rune,,,0.002805934150949622270997188545,USD,5.630362078852472862422473554,usd,cost,NFT 44341 meditate,0xaf09082ece877d6f1d5d634f463891d8cae13ef0afc1b5f1840441d2fac0fe12,
2022-04-15 11:28:58 UTC,0.600,Jewel,,,0,USD,2.910418725677980233967900858,usd,cost,NFT 44341 levelup,0xaf09082ece877d6f1d5d634f463891d8cae13ef0afc1b5f1840441d2fac0fe12,
2022-04-15 11:28:58 UTC,1,Atonement Crystal Lesser,,,0,USD,6.834609040484135533688458963297307491302490234375,usd,cost,NFT 44341 enhance,0xaf09082ece877d6f1d5d634f463891d8cae13ef0afc1b5f1840441d2fac0fe12,
2022-04-15 11:32:29 UTC,4,Shvas Rune,,,0.002673842049867408984389835491,USD,5.630362078852472862422473554,usd,cost,NFT 40885 meditate,0xa01052dff4b52e46b3f11f65f2323aed1baddb5343684e8ebeea719685b7fbc5,
2022-04-15 11:32:29 UTC,0.600,Jewel,,,0,USD,2.910418725677980233967900858,usd,cost,NFT 40885 levelup,0xa01052dff4b52e46b3f11f65f2323aed1baddb5343684e8ebeea719685b7fbc5,
2022-04-17 07:56:42 UTC,4,Shvas Rune,,,0.002672876648549896184099208818,USD,7.810818965089968202164527611,usd,cost,NFT 36323 meditate,0xf4da04488f5d937fa721e88edc4cdbe96608cd08f33fc645ac8b1452713ce67e,
2022-04-17 07:56:42 UTC,0.600,Jewel,,,0,USD,2.753244359504456895137991523,usd,cost,NFT 36323 levelup,0xf4da04488f5d937fa721e88edc4cdbe96608cd08f33fc645ac8b1452713ce67e,
2022-04-18 10:53:31 UTC,4,Shvas Rune,,,0.002560645351136387198030669454,USD,6.833143317466089605716206279,usd,cost,NFT 44757 meditate,0x32981d5b95ff824f9ce4a9cb2bf987952dee1c36b39ae8f44a541b7e015b3921,
2022-04-18 10:53:31 UTC,0.600,Jewel,,,0,USD,2.594948767015352331100075389,usd,cost,NFT 44757 levelup,0x32981d5b95ff824f9ce4a9cb2bf987952dee1c36b39ae8f44a541b7e015b3921,
2022-05-22 15:24:52 UTC,4,Shvas Rune,,,0.001046712697304575498874756878,USD,5.994267892456266899614547583,usd,cost,NFT 24170 meditate,0x6047da47d2cf70d0399ed3770bf05f77da838913dbdfa3389dcf056ba0d59166,
2022-05-22 15:24:52 UTC,0.700,Jewel,,,0,USD,0.4263838035913311563795957682,usd,cost,NFT 24170 levelup,0x6047da47d2cf70d0399ed3770bf05f77da838913dbdfa3389dcf056ba0d59166,
2022-05-22 15:46:49 UTC,4,Shvas Rune,,,0.001046712697304575498874756878,USD,5.994267892456266899614547583,usd,cost,NFT 30179 meditate,0x80b895036f620fb4d4f2fe0684dba31ace2fe74a6b571ba727fb84c08cca517d,
2022-05-22 15:46:49 UTC,0.700,Jewel,,,0,USD,0.4263838035913311563795957682,usd,cost,NFT 30179 levelup,0x80b895036f620fb4d4f2fe0684dba31ace2fe74a6b571ba727fb84c08cca517d,
2022-05-22 15:50:50 UTC,4,Shvas Rune,,,0.001046712697304575498874756878,USD,5.994267892456266899614547583,usd,cost,NFT 39249 meditate,0xb924013a41af3d831e55e92220a5ffe2b3dd5914c9af266753a8b9f6bc766781,
2022-05-22 15:50:50 UTC,0.700,Jewel,,,0,USD,0.4263838035913311563795957682,usd,cost,NFT 39249 levelup,0xb924013a41af3d831e55e92220a5ffe2b3dd5914c9af266753a8b9f6bc766781,
2022-05-22 15:54:28 UTC,4,Shvas Rune,,,0.001046712697304575498874756878,USD,5.994267892456266899614547583,usd,cost,NFT 38442 meditate,0x8409219bfa4f244d8375a4aca6ddc4867d65fecbd0536859099076b3f7b4fc79,
2022-05-22 15:54:28 UTC,0.700,Jewel,,,0,USD,0.4263838035913311563795957682,usd,cost,NFT 38442 levelup,0x8409219bfa4f244d8375a4aca6ddc4867d65fecbd0536859099076b3f7b4fc79,
2022-05-22 15:57:30 UTC,4,Shvas Rune,,,0.001046712697304575498874756878,USD,5.994267892456266899614547583,usd,cost,NFT 51335 meditate,0x534ec25d6640e9e383ecc29aa144ec52baf7326774dea7eea73cd62b1d87f4f1,
2022-05-22 15:57:30 UTC,0.700,Jewel,,,0,USD,0.4263838035913311563795957682,usd,cost,NFT 51335 levelup,0x534ec25d6640e9e383ecc29aa144ec52baf7326774dea7eea73cd62b1d87f4f1,
2022-05-23 21:19:19 UTC,4,Shvas Rune,,,0.001099980023252888721783590564,USD,6.211628076799041942024359741,usd,cost,NFT 30532 meditate,0x30afd698419d5651d09f6b364fd5e44d1c52f79f36a5ee68f72c8e921f82ddb3,
2022-05-23 21:19:19 UTC,0.700,Jewel,,,0,USD,0.4642563419500340238244007196,usd,cost,NFT 30532 levelup,0x30afd698419d5651d09f6b364fd5e44d1c52f79f36a5ee68f72c8e921f82ddb3,
2022-05-23 21:29:46 UTC,4,Shvas Rune,,,0.001099980023252888721783590564,USD,6.211628076799041942024359741,usd,cost,NFT 40885 meditate,0x380659548576b68d5885af2bb6eaf0a95b808ba2703cdfdb48c64559cc188619,
2022-05-23 21:29:46 UTC,0.700,Jewel,,,0,USD,0.4642563419500340238244007196,usd,cost,NFT 40885 levelup,0x380659548576b68d5885af2bb6eaf0a95b808ba2703cdfdb48c64559cc188619,
2022-05-26 07:46:27 UTC,10,Jewel,,,0,USD,5.897154544575807788575616541,usd,cost,NFT 16971 incubate,0xa0c27808f6cbaf80fd0a8dc286f96def21a29349063acec3120e306735beac11,
2022-06-03 19:18:26 UTC,1,Grey Pet Egg,,,0,USD,21.52309060587418071928966778,usd,cost,NFT 16971 crack,0xa0c27808f6cbaf80fd0a8dc286f96def21a29349063acec3120e306735beac11,
2022-05-26 09:38:03 UTC,4,Shvas Rune,,,0.001014229136985765059372037455,USD,4.890804227358478861731327925,usd,cost,NFT 47601 meditate,0xae264c2e8a27a51048ad9b579729f75667d248dce0b0cb77b6ba3cc52ff56b26,
2022-05-26 09:38:03 UTC,0.700,Jewel,,,0,USD,0.4128008181203065452002931579,usd,cost,NFT 47601 levelup,0xae264c2e8a27a51048ad9b579729f75667d248dce0b0cb77b6ba3cc52ff56b26,
2022-05-26 10:12:18 UTC,4,Shvas Rune,,,0.001014229136985765059372037455,USD,4.890804227358478861731327925,usd,cost,NFT 38662 meditate,0xf03da7a8b2a326409904172e6e8cbf2e0682cacb178f045a6a4e35b71c229240,
2022-05-26 10:12:18 UTC,0.700,Jewel,,,0,USD,0.4128008181203065452002931579,usd,cost,NFT 38662 levelup,0xf03da7a8b2a326409904172e6e8cbf2e0682cacb178f045a6a4e35b71c229240,
2022-06-06 14:57:26 UTC,4,Shvas Rune,,,0.0008993553122731492267438041521,USD,2.792540967546096375428987812,usd,cost,NFT 44341 meditate,0x822d87c023b44a38ce5e806c1185a73f5d48712ed7b82453f23f14b2c277154e,
2022-06-06 14:57:26 UTC,0.700,Jewel,,,0,USD,0.2800836854741544812430475986,usd,cost,NFT 44341 levelup,0x822d87c023b44a38ce5e806c1185a73f5d48712ed7b82453f23f14b2c277154e,
2022-06-07 08:06:40 UTC,4,Shvas Rune,,,0.0009183120180119689903556340349,USD,2.430623530142929311637089995,usd,cost,NFT 44757 meditate,0xc33fa1c6559d6fc1a889921274368c71199dcf37a8667fe2c51e52a12527d37d,
2022-06-07 08:06:40 UTC,0.700,Jewel,,,0,USD,0.2878576505879832658774120091,usd,cost,NFT 44757 levelup,0xc33fa1c6559d6fc1a889921274368c71199dcf37a8667fe2c51e52a12527d37d,
2022-06-07 08:10:04 UTC,4,Shvas Rune,,,0.0009183120180119689903556340349,USD,2.430623530142929311637089995,usd,cost,NFT 32898 meditate,0x21a78ba182fb1fa71bcbea7bf0868ba2bd19d4795dc801c754934497201ffd06,
2022-06-07 08:10:04 UTC,0.700,Jewel,,,0,USD,0.2878576505879832658774120091,usd,cost,NFT 32898 levelup,0x21a78ba182fb1fa71bcbea7bf0868ba2bd19d4795dc801c754934497201ffd06,
2022-06-07 08:14:13 UTC,4,Shvas Rune,,,0.0009183120180119689903556340349,USD,2.430623530142929311637089995,usd,cost,NFT 51338 meditate,0x42445bb309340c7a6ee310d8733fe2337ef9b42b29ef6940568f68ba4a0eba86,
2022-06-07 08:14:13 UTC,0.700,Jewel,,,0,USD,0.2878576505879832658774120091,usd,cost,NFT 51338 levelup,0x42445bb309340c7a6ee310d8733fe2337ef9b42b29ef6940568f68ba4a0eba86,
2022-06-07 08:19:19 UTC,4,Shvas Rune,,,0.0009182944902138326049707145460,USD,2.430623530142929311637089995,usd,cost,NFT 36323 meditate,0xfe0f0c057fc3e9a473a835365ae3c18ecbae2ce9f0aa42e00c8ea5086d9a42d1,
